,election,incumbenteffect,first_other,lab,con,libdem,winprob_other,winprob_lab,winprob_con,winprob_libdem
0,election,incumbenteffect,first_other,lab,con,libdem,winprob_other,winprob_lab,winprob_con,winprob_libdem
204,greatermanchester2021,5.3,6.304517328309477,51.76282358409876,24.22092521706278,5.11496258186706,0.03388,0.91355,0.0525,7e-05
205,greatermanchester2021,5.4,6.328257377257507,51.832369597981035,24.056662663105218,5.123236349375994,0.03439,0.91498,0.05052,0.00011
206,greatermanchester2021,5.5,6.268683354223239,51.97107916708356,24.034856748491986,5.094701210684994,0.03337,0.91621,0.05032,0.0001
207,greatermanchester2021,5.6,6.2677766024852,52.09148355597385,23.926522571132377,5.088825524256579,0.03347,0.91823,0.04815,0.00015
208,greatermanchester2021,5.7,6.255026802152092,52.15298193097043,23.891660650372064,5.053911095961538,0.03291,0.91841,0.04861,7e-05
209,greatermanchester2021,5.8,6.2187802565727655,52.32074909299382,23.836926172305436,5.027306276969525,0.03254,0.9207,0.04665,0.00011
210,greatermanchester2021,5.9,6.239207826864422,52.358571797793324,23.70619725757277,5.038225985149543,0.03266,0.92017,0.04711,6e-05
211,greatermanchester2021,6.0,6.227391276597649,52.39538424968435,23.68998855485363,5.003385641016002,0.0335,0.92023,0.04617,0.0001
212,greatermanchester2021,6.1,6.2020489848961775,52.556486838207114,23.606838935299987,5.005665522347118,0.03208,0.92338,0.04443,0.00011
213,greatermanchester2021,6.2,6.172713816434581,52.70960575350606,23.498889090931584,4.9795085364748495,0.03145,0.92567,0.04275,0.00013
214,greatermanchester2021,6.3,6.146686897708912,52.821055310577684,23.445515763136925,4.954131641437299,0.03087,0.9256,0.04343,0.0001
215,greatermanchester2021,6.4,6.159242672919561,52.838808547786755,23.39086382470195,4.9664502390808645,0.03207,0.92518,0.04262,0.00013
216,greatermanchester2021,6.5,6.134450011803293,53.014035048130175,23.302325918413356,4.93190379528917,0.03097,0.92737,0.04158,8e-05
217,greatermanchester2021,6.6,6.098980827809393,53.13184916357158,23.26487540850315,4.906227645926226,0.03195,0.92759,0.04035,0.00011
218,greatermanchester2021,6.7,6.122209693991649,53.15193604380422,23.159665512740453,4.885835385116995,0.03145,0.9281,0.04036,9e-05
219,greatermanchester2021,6.8,6.080986832832002,53.35844663007786,23.061521005338495,4.868110518230591,0.02994,0.93117,0.03884,5e-05
220,greatermanchester2021,6.9,6.031094573659317,53.44130197287877,23.035641149810864,4.855763268317831,0.03032,0.93128,0.0383,0.0001
221,greatermanchester2021,7.0,6.077185975282284,53.39818219426307,22.958780844886327,4.862378134920642,0.03161,0.92992,0.03839,8e-05
222,greatermanchester2021,7.1,6.056759649979159,53.57368206492661,22.850875978239248,4.839091280503719,0.03047,0.93239,0.03701,0.00013
223,greatermanchester2021,7.2,6.049940377375026,53.64854233982734,22.72960832196134,4.82148544721148,0.02964,0.93462,0.03563,0.00011
224,greatermanchester2021,7.3,6.026985322959679,53.813795708684914,22.630612830589964,4.81017606728607,0.02996,0.93559,0.03438,7e-05
225,greatermanchester2021,7.4,5.991126610770633,53.94339161816522,22.59888224519344,4.785865373020217,0.02929,0.93631,0.03431,9e-05
226,greatermanchester2021,7.5,6.010826563378844,53.93414630701913,22.51103600842623,4.764147881826666,0.02944,0.9367,0.03379,7e-05
227,greatermanchester2021,7.6,5.983994641354013,54.05837049426737,22.454048567426373,4.75872077598812,0.02868,0.93781,0.03343,8e-05
228,greatermanchester2021,7.7,5.941345929793705,54.230927699898544,22.363733048363244,4.742534500071329,0.02884,0.93875,0.03233,8e-05
229,greatermanchester2021,7.8,5.944197850378772,54.297348527279695,22.32198567598822,4.715560844935703,0.02883,0.93925,0.03185,7e-05
230,greatermanchester2021,7.9,5.928966853148511,54.343932743888594,22.230447907591984,4.700541880700155,0.02942,0.93887,0.03164,7e-05
231,greatermanchester2021,8.0,5.9425655801554536,54.37527262381564,22.12154286432361,4.677508291590106,0.02904,0.93894,0.03195,7e-05
232,greatermanchester2021,8.1,5.881779445175895,54.55432647757926,22.11075675615469,4.653922169329386,0.0282,0.9408,0.03092,8e-05
233,greatermanchester2021,8.2,5.903295792338592,54.63096852039865,21.97087379808895,4.648241869564813,0.02817,0.94149,0.0303,4e-05
234,greatermanchester2021,8.3,5.870957149550686,54.72209364792016,21.90645441588452,4.628933371262418,0.02767,0.94306,0.02921,6e-05
235,greatermanchester2021,8.4,5.832463868576982,54.87878175662132,21.843552616977338,4.613969795411433,0.02708,0.94363,0.02922,7e-05
236,greatermanchester2021,8.5,5.850934590691463,54.934177949386566,21.758264685246846,4.589792839848716,0.02763,0.94445,0.02783,9e-05
237,greatermanchester2021,8.6,5.789522277107669,55.13803250596252,21.6586082355822,4.5576787919208135,0.02721,0.94476,0.02796,7e-05
238,greatermanchester2021,8.7,5.808406423857403,55.15720474543065,21.534155167300128,4.56246198696271,0.02747,0.94575,0.02675,3e-05
239,greatermanchester2021,8.8,5.786826321946691,55.25993849614377,21.534080817230496,4.529723409970939,0.02649,0.94673,0.02671,7e-05
240,greatermanchester2021,8.9,5.752707903502768,55.37105889206992,21.437507770733415,4.5096485072391035,0.02676,0.94757,0.02563,4e-05
241,greatermanchester2021,9.0,5.757136654738821,55.46971329147186,21.319069173362347,4.505921100324159,0.02701,0.94778,0.02516,5e-05
242,greatermanchester2021,9.1,5.704586115686284,55.65731149588429,21.250040501796732,4.477947450164172,0.02598,0.95034,0.02362,6e-05
243,greatermanchester2021,9.2,5.711910930608367,55.6866788679294,21.163515629587764,4.441824254061136,0.02617,0.94937,0.0244,6e-05
244,greatermanchester2021,9.3,5.702758911599735,55.75962807546923,21.1036369922374,4.4218118346216295,0.02567,0.95033,0.02396,4e-05
245,greatermanchester2021,9.4,5.681673015254203,55.85004378970227,21.01421246851521,4.413107998560925,0.02467,0.95166,0.0236,7e-05
246,greatermanchester2021,9.5,5.657618150185581,55.976618706225054,20.903005803360188,4.403050948135553,0.02535,0.95167,0.02292,6e-05
247,greatermanchester2021,9.6,5.671668360654835,56.02029932871076,20.83910505136865,4.376543274894983,0.02581,0.95193,0.02221,5e-05
248,greatermanchester2021,9.7,5.66319845107943,56.12138319717029,20.715981503802055,4.356414641691772,0.02493,0.95356,0.02146,5e-05
249,greatermanchester2021,9.8,5.613162652576214,56.26813504180962,20.646699128084887,4.321286237653496,0.02403,0.9545,0.02143,4e-05
250,greatermanchester2021,9.9,5.598050899706792,56.36059175898071,20.600739331483137,4.319846068708601,0.02454,0.95398,0.02142,6e-05
251,greatermanchester2021,10.0,5.552890999631342,56.49894319581941,20.492102904973084,4.301081983547475,0.02401,0.9548,0.02115,4e-05
252,greatermanchester2021,10.1,5.56340607661453,56.565829665824964,20.35975415407583,4.2740222353665285,0.02441,0.95567,0.0199,2e-05
253,greatermanchester2021,10.2,5.547510375488255,56.74747601346774,20.231567630271634,4.232860186042227,0.02397,0.95679,0.01921,3e-05
254,greatermanchester2021,10.3,5.513672168117515,56.831083717382064,20.20653768743844,4.223161219036626,0.02378,0.95694,0.01924,4e-05
255,greatermanchester2021,10.4,5.496143733463077,56.90321749145438,20.098292918673124,4.223501567820558,0.02319,0.95812,0.01864,5e-05
256,greatermanchester2021,10.5,5.502033600303731,56.926266366665594,20.02466833723365,4.209115618243269,0.02352,0.95714,0.0193,4e-05
257,greatermanchester2021,10.6,5.511940933565914,56.97178493586695,19.926186628845684,4.1619321853434466,0.02401,0.95737,0.0186,2e-05
258,greatermanchester2021,10.7,5.4855261840770915,57.16114701465211,19.79573313345289,4.143209411455824,0.02358,0.95959,0.01678,5e-05
259,greatermanchester2021,10.8,5.477675117871721,57.18609972376842,19.727126068069726,4.13130191923315,0.02448,0.9578,0.01767,5e-05
260,greatermanchester2021,10.9,5.426901615024394,57.364186072660544,19.644090641001043,4.121224271753347,0.0237,0.95861,0.01764,5e-05
261,greatermanchester2021,11.0,5.430210638929442,57.40318476773438,19.529225005156185,4.091680411103904,0.02396,0.95971,0.01629,4e-05
262,greatermanchester2021,11.1,5.375193759156253,57.593993741078684,19.46231484785531,4.068246353303182,0.02284,0.96117,0.01595,4e-05
263,greatermanchester2021,11.2,5.347402485349186,57.674112724964004,19.37886359381347,4.046863194580663,0.02199,0.96217,0.01579,5e-05
264,greatermanchester2021,11.3,5.329900131484518,57.81332273544956,19.285873768999654,4.044246243077181,0.02223,0.96251,0.01523,3e-05
265,greatermanchester2021,11.4,5.318258062067927,57.88400261550004,19.15039445822929,4.010254979699785,0.02165,0.96351,0.01479,5e-05
266,greatermanchester2021,11.5,5.31543776264594,57.97643207944438,19.03966486269123,3.994770422117161,0.0225,0.96224,0.01522,4e-05
267,greatermanchester2021,11.6,5.279766516150933,58.04875884965966,19.002103084082506,3.9660788197894097,0.02157,0.96408,0.01432,3e-05
268,greatermanchester2021,11.7,5.249994438871271,58.25399644703856,18.86827803162768,3.9393874934616995,0.02112,0.96478,0.01405,5e-05
269,greatermanchester2021,11.8,5.252408099120786,58.27599398364786,18.744060995720712,3.89857147807983,0.02183,0.96477,0.01337,3e-05
270,greatermanchester2021,11.9,5.210601676622277,58.39358745325829,18.72188034447375,3.887407213110513,0.02058,0.96617,0.01323,2e-05
271,greatermanchester2021,12.0,5.218009489712297,58.48752786991938,18.546592630511995,3.8725516116253775,0.0216,0.9652,0.01316,4e-05
272,greatermanchester2021,12.1,5.183590985390492,58.60396319451707,18.49191723551674,3.8692283271707506,0.02078,0.96626,0.01291,5e-05
273,greatermanchester2021,12.2,5.403163059209191,58.66704715248397,19.75120304165313,4.337527459046651,0.021,0.96656,0.01238,6e-05
274,greatermanchester2021,12.3,5.191279706189348,58.694792111434516,18.223021596994567,3.8016826106898387,0.0214,0.96627,0.01227,6e-05
275,greatermanchester2021,12.4,5.141523201420892,58.84728112962684,18.193989976117127,3.778935350195876,0.02039,0.96773,0.01187,1e-05
276,greatermanchester2021,12.5,5.1104360460555425,58.91179890124922,18.093556578598342,3.7441077173100883,0.02035,0.96782,0.01181,2e-05
277,greatermanchester2021,12.6,5.1057303924665876,59.065404783345265,17.96559209450716,3.736177943779687,0.02098,0.96734,0.01167,1e-05
278,greatermanchester2021,12.7,5.0871587474110695,59.13431506847797,17.866855051862554,3.6912014270271,0.02032,0.96842,0.01124,2e-05
279,greatermanchester2021,12.8,5.053233669153865,59.279792321226985,17.74880802118613,3.6843315478793794,0.0194,0.96952,0.01105,3e-05
280,greatermanchester2021,12.9,5.042368036650714,59.363029978846505,17.644612881336922,3.6486766009221987,0.01966,0.97006,0.01026,2e-05
281,greatermanchester2021,13.0,5.023679848876922,59.489909692236424,17.50616502851657,3.6319032371192,0.02012,0.96941,0.01044,3e-05
282,greatermanchester2021,13.1,4.997598731513308,59.56600574580033,17.292794240347614,3.559857555842215,0.01973,0.97028,0.00996,3e-05
283,greatermanchester2021,13.2,4.990367304651282,59.66702062027514,17.263584819365413,3.561635427399953,0.01909,0.97122,0.00968,1e-05
284,greatermanchester2021,13.3,4.9555224245953795,59.8000280707761,17.199060898349376,3.5432284465456756,0.01869,0.97179,0.00951,1e-05
285,greatermanchester2021,13.4,4.939945734647066,59.88502939682566,17.106887629964316,3.518107182186039,0.01841,0.97255,0.00902,2e-05
286,greatermanchester2021,13.5,4.911246460167925,59.97172080307026,16.95945466717119,3.511772422184104,0.0188,0.97188,0.00927,5e-05
287,greatermanchester2021,13.6,4.888720388885097,60.124773053317384,16.902523477853837,3.5028346901326124,0.01881,0.97212,0.00904,3e-05
288,greatermanchester2021,13.7,4.877868229399451,60.16112544998521,16.79465210530337,3.471816012417981,0.01837,0.97259,0.00903,1e-05
289,greatermanchester2021,13.8,4.853384183548572,60.25311582121094,16.635890571542248,3.422173366375893,0.01868,0.97277,0.0085,5e-05
290,greatermanchester2021,13.9,4.829002325808876,60.404874645190894,16.510828486550903,3.4104520511410183,0.0187,0.97289,0.0084,1e-05
291,greatermanchester2021,14.0,4.789761528313406,60.427737225216475,16.349013280260813,3.3516607125963236,0.0183,0.97373,0.00796,1e-05
292,greatermanchester2021,14.1,4.796190302179157,60.54198233218507,16.274666140126207,3.3440456410212063,0.01839,0.97316,0.00842,3e-05
293,greatermanchester2021,14.2,4.754315070374725,60.69751268125501,16.176042604618786,3.3197461451597308,0.0173,0.97529,0.00736,5e-05
294,greatermanchester2021,14.3,4.764386414142588,60.76354447719648,16.06959824702371,3.308254780826199,0.01752,0.97487,0.00757,4e-05
295,greatermanchester2021,14.4,4.735944315033416,60.85442524129317,15.936665204129872,3.27539470782086,0.0176,0.97522,0.00717,1e-05
296,greatermanchester2021,14.5,4.701935823898048,60.90371341105098,15.942640077285924,3.280762581807643,0.01757,0.9748,0.00763,0.0
297,greatermanchester2021,14.6,4.677328268279791,61.15192277482342,15.68762287986741,3.220898427789543,0.01707,0.97607,0.00681,5e-05
298,greatermanchester2021,14.7,4.723133433082223,61.00896847587117,15.63513416075446,3.2186575603407697,0.01788,0.97538,0.00672,2e-05
299,greatermanchester2021,14.8,4.670030100030346,61.20936495246933,15.358203622760541,3.1206141148311315,0.01757,0.97518,0.0072,5e-05
300,greatermanchester2021,14.9,4.6192196757626895,61.36942717640356,15.283963141861692,3.106402067216113,0.01719,0.97635,0.00644,2e-05
301,liverpool2021,0,14.244856202666385,63.66608741889561,18.037534212741726,4.0515221656974765,0.05267,0.94259,0.00473,1e-05
302,liverpool2021,0.1,14.221736225784507,63.74663456926765,17.996711985791027,4.034607900016498,0.05134,0.94437,0.00428,1e-05
303,liverpool2021,0.2,14.262219213554884,63.815058107246664,17.901593691679942,4.0198880659739515,0.0521,0.94285,0.00503,2e-05
304,liverpool2021,0.3,14.18209335089857,63.94431722030689,17.850115713237848,4.020667085772482,0.05171,0.9437,0.00456,3e-05
305,liverpool2021,0.4,14.103145931232353,64.04074312142885,17.861344992577884,3.9897692596657692,0.05003,0.94492,0.00505,0.0
306,liverpool2021,0.5,14.148168363023593,64.1192293772122,17.73219457141964,3.9925639566183255,0.05141,0.94403,0.00456,0.0
307,liverpool2021,0.6,14.09953813789192,64.2300927273503,17.68418833638019,3.9748503850068087,0.05032,0.94542,0.00424,2e-05
308,liverpool2021,0.7,14.03342884887655,64.33301662906209,17.648429086007734,3.9696562423142048,0.04987,0.94574,0.00437,2e-05
309,liverpool2021,0.8,14.01423254559567,64.44758029672293,17.578004022153777,3.939891666128121,0.04949,0.94644,0.00406,1e-05
310,liverpool2021,0.9,14.024512722495263,64.48081988444733,17.536443067391122,3.932505543378658,0.04914,0.94677,0.00408,1e-05
311,liverpool2021,1.0,13.9417235671506,64.60144827548365,17.49694007530138,3.9279884322376484,0.04957,0.94626,0.00417,0.0
312,liverpool2021,1.1,13.853810415235149,64.75024591748858,17.46271619592005,3.8944315734499675,0.04825,0.94769,0.00405,1e-05
313,liverpool2021,1.2,13.836523561822528,64.84808023838106,17.362315672641806,3.9067543339347757,0.04797,0.94805,0.00398,0.0
314,liverpool2021,1.3,13.893435373340571,64.9139001666405,17.265080581790762,3.873041006583147,0.04872,0.94756,0.00372,0.0
315,liverpool2021,1.4,13.750159464811915,65.06086787753553,17.262645315255213,3.8628369988602396,0.04712,0.94936,0.00352,0.0
316,liverpool2021,1.5,13.794609454571491,65.08888044787378,17.198331213270805,3.8450854792659572,0.04795,0.94806,0.00399,0.0
317,liverpool2021,1.6,13.75855805548029,65.18774901579022,17.130792139525568,3.8393998121469,0.04758,0.94862,0.0038,0.0
318,liverpool2021,1.7,13.692870840709508,65.31916408023206,17.06298096717878,3.8303110041423625,0.0464,0.94992,0.00368,0.0
319,liverpool2021,1.8,13.641312157539627,65.43935470273803,16.997183626851008,3.8156216063919244,0.04661,0.95007,0.00331,1e-05
320,liverpool2021,1.9,13.59959380176818,65.47716457575308,17.00923559960918,3.795160262073268,0.04627,0.95039,0.00334,0.0
321,liverpool2021,2.0,13.599305682735883,65.59362928872139,16.872899489410237,3.8018348094344674,0.04533,0.95106,0.00357,4e-05
322,liverpool2021,2.1,13.5152666460601,65.71662677234065,16.84125633915109,3.780370353745966,0.04512,0.9516,0.00328,0.0
323,liverpool2021,2.2,13.528060915193619,65.77341317980868,16.787160242740306,3.7500663757114405,0.04452,0.95231,0.00317,0.0
324,liverpool2021,2.3,13.4623184006055,65.90059058004104,16.727857564978457,3.7318326211138735,0.04504,0.95153,0.00342,1e-05
325,liverpool2021,2.4,13.317598988751108,66.08318614631654,16.67967989236408,3.7257043356749446,0.04405,0.95257,0.00338,0.0
326,liverpool2021,2.5,13.40038491496027,66.14201158571055,16.540392635897373,3.7059956782274197,0.04434,0.95266,0.003,0.0
327,liverpool2021,2.6,13.367993544250245,66.24473248962678,16.46311164346092,3.6946559885119514,0.04402,0.95289,0.00309,0.0
328,liverpool2021,2.7,13.279231195877115,66.33453017949499,16.46281028584885,3.6751169810807833,0.04353,0.95368,0.00279,0.0
329,liverpool2021,2.8,13.289929964973275,66.39408034418881,16.379288746398295,3.6690415434123693,0.04351,0.95352,0.00297,0.0
330,liverpool2021,2.9,13.257956607397974,66.48515260415486,16.317063747215535,3.6514775081182225,0.04301,0.95419,0.0028,0.0
331,liverpool2021,3.0,13.130251193929452,66.63628363618903,16.29560380406146,3.6280619248679846,0.04118,0.95576,0.00304,2e-05
332,liverpool2021,3.1,13.15937449253021,66.71851796052094,16.164215767248134,3.6259512915266585,0.04164,0.95572,0.00264,0.0
333,liverpool2021,3.2,13.090790664449493,66.82039368086883,16.11298726659839,3.6203555594325145,0.04186,0.95549,0.00265,0.0
334,liverpool2021,3.3,13.05143104099097,66.96198455857903,16.033178390018715,3.5732780159614985,0.0417,0.95563,0.00267,0.0
335,liverpool2021,3.4,13.01450842323149,67.00174496565532,16.00135392922027,3.5783857457099533,0.04129,0.95609,0.00261,1e-05
336,liverpool2021,3.5,12.995511295520643,67.10213041341157,15.922321458296592,3.5502249799732266,0.04088,0.95656,0.00256,0.0
337,liverpool2021,3.6,12.85364988503193,67.30242337815771,15.859279002894214,3.526478053577943,0.03895,0.95842,0.00262,1e-05
338,liverpool2021,3.7,12.887297528022051,67.3004293678525,15.804586285093206,3.5229945706084163,0.03974,0.95794,0.00232,0.0
339,liverpool2021,3.8,12.80158826119722,67.44293333255399,15.743664269888495,3.4971700856698122,0.03935,0.95835,0.00229,1e-05
340,liverpool2021,3.9,12.75487809957518,67.54155709190357,15.682100581183846,3.4781202434602676,0.03815,0.95936,0.00249,0.0
341,liverpool2021,4.0,12.70347947876074,67.63578408338842,15.609638847360864,3.477224912963698,0.03847,0.95936,0.00217,0.0
342,liverpool2021,4.1,12.73178601495834,67.76295238052855,15.462032694467734,3.4363270736955056,0.03886,0.95861,0.00253,0.0
343,liverpool2021,4.2,12.671000317994503,67.84165397075509,15.424069743700594,3.4249090530026813,0.03888,0.95873,0.00239,0.0
344,liverpool2021,4.3,12.669848122924122,67.8812475257208,15.358660093766263,3.418754078807812,0.03845,0.95899,0.00254,2e-05
345,liverpool2021,4.4,12.594917279319588,68.00194359262339,15.289416004674022,3.407369015525201,0.03779,0.95969,0.00252,0.0
346,liverpool2021,4.5,12.6079543140003,68.05847747957804,15.214827771917658,3.37843344930237,0.03809,0.95985,0.00205,1e-05
347,liverpool2021,4.6,12.47962425538299,68.21563005481558,15.164578831926258,3.3605192179677124,0.03711,0.961,0.00189,0.0
348,liverpool2021,4.7,12.508615159031997,68.26540822328887,15.053044509089945,3.3575974018359687,0.03842,0.95959,0.00198,1e-05
349,liverpool2021,4.8,12.35819838692955,68.43163619074905,15.02518986054707,3.3303891333131825,0.036,0.96172,0.00228,0.0
350,liverpool2021,4.9,12.380349978778874,68.52224493795036,14.898957326418758,3.300676169460569,0.0361,0.96194,0.00195,1e-05
351,liverpool2021,5.0,12.350805393726022,68.5704956445339,14.861204809033858,3.282375253937744,0.03662,0.96131,0.00207,0.0
352,liverpool2021,5.1,12.265708112002134,68.71868337335589,14.767201504851473,3.2684909827134927,0.03657,0.96139,0.00204,0.0
353,liverpool2021,5.2,12.138246545797006,68.92178161099928,14.669996738396,3.240619499141955,0.03501,0.96308,0.0019,1e-05
354,liverpool2021,5.3,12.162931739405472,68.92967034529273,14.605802781575752,3.232178388266377,0.03464,0.96355,0.0018,1e-05
355,liverpool2021,5.4,12.127965914473531,69.01672883227548,14.538462575291632,3.202224317209116,0.03573,0.96257,0.0017,0.0
356,liverpool2021,5.5,12.067770539042083,69.10980685875647,14.463917013222412,3.20184166230893,0.03457,0.96373,0.0017,0.0
357,liverpool2021,5.6,11.996219385358344,69.23921814836417,14.377892664648481,3.1797831447891687,0.03341,0.96483,0.00176,0.0
358,liverpool2021,5.7,12.04875020210357,69.29550275019805,14.24104073340351,3.1533547720568755,0.03513,0.96312,0.00175,0.0
359,liverpool2021,5.8,11.876642478607714,69.45316031415382,14.240650712965238,3.120599963230287,0.03357,0.96457,0.00186,0.0
360,liverpool2021,5.9,11.875413760004365,69.52762754771922,14.126255913854498,3.1080787995852415,0.03318,0.96516,0.00166,0.0
361,liverpool2021,6.0,11.846054813610046,69.5996372876231,14.050961765534728,3.0896052920871093,0.0334,0.96473,0.00187,0.0
362,liverpool2021,6.1,11.738070269338067,69.73807813628241,13.97622032963892,3.074216700055803,0.03231,0.96607,0.00162,0.0
363,liverpool2021,6.2,11.72854458294892,69.81870673436023,13.88152181399282,3.0454879865000084,0.03298,0.96568,0.00134,0.0
364,liverpool2021,6.3,11.72721374084414,69.89186143021276,13.769351720217767,3.029902030598552,0.03343,0.965,0.00157,0.0
365,liverpool2021,6.4,11.624214456927115,70.05616209048718,13.66528735077827,3.0067251902510503,0.03226,0.96621,0.00153,0.0
366,liverpool2021,6.5,11.589195272799456,70.12086717053747,13.610477480353106,2.982393063755059,0.03177,0.967,0.00123,0.0
367,liverpool2021,6.6,11.482186909785433,70.2666080888645,13.51948317251203,2.965059285563955,0.03108,0.96728,0.00164,0.0
368,liverpool2021,6.7,11.474086105068205,70.31689746126231,13.4486676527224,2.937798626826176,0.0313,0.96725,0.00145,0.0
369,liverpool2021,6.8,11.470944522916707,70.35874015015901,13.36123105731857,2.9217719179095165,0.03173,0.9669,0.00137,0.0
370,liverpool2021,6.9,11.333487692634518,70.5719922452002,13.240722580101776,2.8830380320433022,0.03063,0.96813,0.00124,0.0
371,liverpool2021,7.0,11.32176176123015,70.65937200542552,13.121118265496367,2.8675041450478784,0.03062,0.9681,0.00128,0.0
372,liverpool2021,7.1,11.286266423478736,70.7240090123746,13.051321071403178,2.839163250512346,0.03129,0.96752,0.00119,0.0
373,liverpool2021,7.2,11.220542107994513,70.85660670735984,12.949669298737694,2.8202032715825514,0.03028,0.96858,0.00113,1e-05
374,liverpool2021,7.3,11.186148805192932,70.87821009509763,12.877485600346134,2.8117335082372197,0.0308,0.96791,0.00129,0.0
375,liverpool2021,7.4,11.151185228005934,70.98646983886496,12.763852499187651,2.7815241725902418,0.03002,0.9687,0.00128,0.0
376,liverpool2021,7.5,11.055573579792101,71.15453866191298,12.667094386854826,2.7762561989532815,0.02989,0.96899,0.0011,2e-05
377,liverpool2021,7.6,10.953790567110287,71.27154239039594,12.570888854015577,2.724646984587817,0.0287,0.97043,0.00087,0.0
378,liverpool2021,7.7,10.906661733935282,71.36219208032215,12.5929610915038,2.7164193544070465,0.02797,0.9708,0.00123,0.0
379,liverpool2021,7.8,10.871763603327063,71.4369030554651,12.362033767477474,2.6814681544175984,0.02867,0.97021,0.00112,0.0
380,liverpool2021,7.9,10.810866462028706,71.53851710665217,12.265684403977927,2.6459108301761036,0.02809,0.97078,0.00113,0.0
381,liverpool2021,8.0,10.778952567119541,71.62504207916007,12.189530305387308,2.626164008673399,0.028,0.97091,0.00109,0.0
382,liverpool2021,8.1,10.72651910380916,71.67735423800593,12.145399890243606,2.611144896019514,0.02787,0.97099,0.00112,2e-05
383,liverpool2021,8.2,10.574343213192451,71.91965691832766,11.878921391424132,2.5586979592617642,0.02694,0.97201,0.00105,0.0
384,liverpool2021,8.3,10.589862788102202,71.90906443303243,11.879194798602946,2.553801167795237,0.02739,0.97146,0.00114,1e-05
385,liverpool2021,8.4,10.620059312100627,71.9584480628556,11.79556171243747,2.5444702495450455,0.02789,0.97115,0.00094,2e-05
386,liverpool2021,8.5,10.458926937185023,72.14547194640632,11.580800937237091,2.431421365714254,0.02745,0.97157,0.00097,1e-05
387,liverpool2021,8.6,10.338437062737711,72.3112650098089,11.614639406601858,2.499657304185341,0.02695,0.97214,0.00091,0.0
388,liverpool2021,8.7,10.369703627667342,72.29921478239201,11.472077634648128,2.454668831057148,0.02676,0.97221,0.00102,1e-05
389,liverpool2021,8.8,10.305069917714398,72.43100848878923,11.332229918393635,2.4204223556105537,0.02561,0.97353,0.00086,0.0
390,liverpool2021,8.9,10.24719279974646,72.49838412809422,11.242391542120334,2.400133850603737,0.02644,0.97253,0.00102,1e-05
391,liverpool2021,9.0,10.192984653778494,72.65526523459964,11.052057443088104,2.3359202687528797,0.02636,0.97267,0.00097,0.0
392,liverpool2021,9.1,10.101231525998912,72.74963515591101,10.98160379107633,2.3301701681783666,0.02566,0.97351,0.00082,1e-05
393,liverpool2021,9.2,9.99866925974906,72.86180407715426,10.919250679006577,2.309785629406922,0.02451,0.97459,0.00089,1e-05
394,liverpool2021,9.3,10.005244292604145,72.95950900009743,10.71342692960764,2.262897457508393,0.025,0.97429,0.00069,2e-05
395,liverpool2021,9.4,9.24151435217101,73.02959184557307,9.550337548673443,1.749595914613233,0.02468,0.97441,0.00091,0.0
396,liverpool2021,9.5,9.86782746659433,73.14176183014193,10.475766395971652,2.2022836595240713,0.02428,0.97505,0.00067,0.0
397,liverpool2021,9.6,9.767067727611353,73.24980162732099,10.504441552957715,2.21063539417346,0.02429,0.97494,0.00074,3e-05
398,liverpool2021,9.7,9.667148067253198,73.34625997952135,10.19670935639178,2.1236158171016233,0.02421,0.97497,0.00081,1e-05
399,liverpool2021,9.8,9.606474067723799,73.46454358157084,10.12810897918911,2.0984321907675545,0.02412,0.97512,0.00076,0.0
400,liverpool2021,9.9,9.579528557238232,73.54501142110516,9.958978915575594,2.073380920228743,0.02355,0.97571,0.00072,2e-05
401,liverpool2021,10.0,9.566414549351821,73.58220145268214,9.92697073056303,2.0513902351823274,0.02426,0.97477,0.00095,2e-05
402,liverpool2021,10.1,9.45075560285854,73.76549145602466,9.719304445966882,2.0033079891908807,0.02343,0.97573,0.00083,1e-05
403,liverpool2021,10.2,9.451373019528415,73.76267729359355,9.728035514246924,2.0085547522187106,0.02294,0.97622,0.00083,1e-05
404,liverpool2021,10.3,9.33254951089002,73.90929381657999,9.468756684579187,1.9593078692154162,0.02344,0.97549,0.00106,1e-05
405,liverpool2021,10.4,9.191163449919523,73.9682184652963,8.9936713050647,1.4907415337197876,0.02318,0.97594,0.00082,6e-05
406,liverpool2021,10.5,9.169666078555858,74.14106906363261,9.29772796730994,1.876614406143972,0.02199,0.97711,0.0009,0.0
407,liverpool2021,10.6,9.247697686959324,74.20903006939878,9.356930813540577,1.911554264863994,0.0228,0.97644,0.00074,2e-05
408,liverpool2021,10.7,9.034908403733315,74.33886024994061,8.90191326510113,1.8122640035359472,0.02271,0.9763,0.00098,1e-05
409,liverpool2021,10.8,8.978032990774972,74.42820453298778,8.69207692691833,1.759027889210471,0.02219,0.97692,0.00083,6e-05
410,liverpool2021,10.9,8.881628209421448,74.50033475303246,8.495442222126703,1.6938357875286523,0.02186,0.97715,0.00094,5e-05
411,liverpool2021,11.0,8.769669853123132,74.64134875807534,8.403110588440184,1.652347943339138,0.02192,0.97712,0.00095,1e-05
412,liverpool2021,11.1,8.844382074710332,74.6419798291155,8.56043425267792,1.7168537432182156,0.02222,0.97683,0.00088,7e-05
413,liverpool2021,11.2,8.701899681126024,74.82228990678765,8.210891450119657,1.6362545354438562,0.02206,0.97712,0.00079,3e-05
